latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-2.72839,120.25925,336.3,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,302.1,5.3,D
-2.59876,120.75291000000001,331.6,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,301.2,2.2,D
-2.59858,120.7527,332.5,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,301.2,1.8,D
-2.57575,120.76118000000001,335.2,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,303.1,1.8,D
-2.5347,120.93563,333.2,0.44,0.38,2019-11-18,530,N,nominal,1.0NRT,299.9,2.1,D
-2.60289,120.37387,334.7,0.42,0.38,2019-11-18,530,N,nominal,1.0NRT,300.1,2.8,D
-1.45766,127.4358,367.0,0.38,0.59,2019-11-18,530,N,high,1.0NRT,296.8,13.4,D
-3.3372599999999997,115.0888,338.8,0.47,0.4,2019-11-18,530,N,nominal,1.0NRT,297.5,7.7,D
-2.33335,121.66526,332.8,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,300.8,8.1,D
-2.33398,121.66108999999999,330.6,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,299.0,8.1,D
-2.29882,121.57241,331.9,0.47,0.4,2019-11-18,530,N,nominal,1.0NRT,298.8,2.6,D
-3.3768599999999998,114.19978,335.9,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,294.9,4.2,D
-3.37299,114.19922,345.1,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,295.3,14.1,D
-3.36844,114.20343999999999,334.0,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,294.9,14.1,D
-3.36913,114.19866,341.8,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,293.7,14.1,D
-3.3758,114.20155,333.7,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,295.3,12.5,D
-3.37194,114.20098999999999,355.4,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,297.4,12.5,D
-3.3680800000000004,114.20042,348.8,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,293.3,7.9,D
-2.28133,121.27441,334.6,0.46,0.39,2019-11-18,530,N,low,1.0NRT,307.2,6.3,D
-3.1069999999999998,115.65935,330.9,0.44,0.39,2019-11-18,530,N,low,1.0NRT,291.4,6.4,D
-2.43969,119.54348999999999,339.7,0.4,0.37,2019-11-18,530,N,nominal,1.0NRT,301.8,2.9,D
-3.1358099999999998,114.92036,336.2,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,295.3,9.6,D
-2.41057,119.66703000000001,332.3,0.4,0.37,2019-11-18,530,N,nominal,1.0NRT,301.8,3.2,D
-1.66153,124.40853999999999,339.5,0.48,0.48,2019-11-18,530,N,nominal,1.0NRT,295.2,2.5,D
-3.2376400000000003,113.92546999999999,330.6,0.55,0.43,2019-11-18,530,N,nominal,1.0NRT,297.8,6.1,D
-2.9329,115.88378999999999,333.2,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,291.7,2.0,D
-2.8996,116.08391999999999,347.1,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,295.9,16.1,D
-2.10435,121.26463000000001,330.7,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,299.9,4.5,D
-2.12697,121.04935,338.2,0.45,0.39,2019-11-18,530,N,nominal,1.0NRT,303.1,5.4,D
-2.1240099999999997,121.04486000000001,335.5,0.45,0.39,2019-11-18,530,N,nominal,1.0NRT,302.8,4.2,D
-2.9203,115.74986000000001,333.2,0.44,0.38,2019-11-18,530,N,low,1.0NRT,292.9,13.2,D
-2.9173299999999998,115.74947,330.6,0.44,0.38,2019-11-18,530,N,low,1.0NRT,291.1,8.6,D
-3.15663,114.09496999999999,340.1,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,296.1,7.7,D
-3.161,114.06602,348.2,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,295.3,13.0,D
-3.16173,114.0612,355.3,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,298.4,8.3,D
-3.16246,114.05635,335.8,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,296.6,8.3,D
-2.0824,121.1135,337.3,0.45,0.39,2019-11-18,530,N,nominal,1.0NRT,297.3,3.7,D
-2.0527599999999997,121.28348999999999,339.8,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,303.7,4.2,D
-2.0344599999999997,121.37886999999999,343.4,0.47,0.39,2019-11-18,530,N,nominal,1.0NRT,303.2,4.9,D
-2.07979,121.05875,334.2,0.45,0.39,2019-11-18,530,N,low,1.0NRT,305.5,6.3,D
-2.08039,121.05483000000001,335.2,0.45,0.39,2019-11-18,530,N,nominal,1.0NRT,302.9,6.5,D
-3.1265,114.03133000000001,352.1,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,301.1,68.6,D
-3.12045,114.04531000000001,337.7,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,296.9,8.5,D
-3.12117,114.04047,341.7,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,297.7,8.5,D
-3.12189,114.03561,348.2,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,298.2,46.2,D
-3.11728,114.0399,354.8,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,299.7,8.5,D
-3.10911,114.06836000000001,336.6,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,296.6,4.7,D
-3.1134,114.03934,335.4,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,295.4,3.3,D
-2.3357099999999997,119.20154,333.6,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,297.3,2.1,D
-3.1053,114.01337,339.8,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,295.0,7.6,D
-3.13061,113.84101000000001,340.8,0.55,0.43,2019-11-18,530,N,nominal,1.0NRT,296.4,7.5,D
-3.1313400000000002,113.83601000000002,338.5,0.55,0.43,2019-11-18,530,N,nominal,1.0NRT,296.7,11.0,D
-3.10141,114.01279,353.9,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,302.3,22.5,D
-3.0975200000000003,114.01223,367.0,0.54,0.42,2019-11-18,530,N,high,1.0NRT,305.6,22.5,D
-3.09823,114.00736,341.3,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,298.5,22.5,D
-3.09292,114.01653,336.8,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,299.2,14.0,D
-3.09363,114.01167,355.2,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,304.3,15.0,D
-3.0943400000000003,114.00679,345.9,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,300.8,15.0,D
-3.08974,114.01109,352.5,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,303.0,15.0,D
-3.09045,114.00623,342.0,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,301.1,15.0,D
-3.08443,114.02026000000001,331.6,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,293.4,9.4,D
-3.08514,114.01539,347.8,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,298.7,9.4,D
-3.08584,114.01053,350.6,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,301.0,8.3,D
-3.08655,114.00566,339.9,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,297.1,8.3,D
-2.74215,116.3232,332.9,0.42,0.37,2019-11-18,530,N,nominal,1.0NRT,295.4,3.3,D
-3.08195,114.00996,339.3,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,295.1,8.3,D
-2.03314,120.91256000000001,342.0,0.44,0.39,2019-11-18,530,N,nominal,1.0NRT,305.0,12.4,D
-2.92424,115.01318,337.1,0.47,0.4,2019-11-18,530,N,nominal,1.0NRT,293.5,4.6,D
-3.06746,114.02768999999999,341.4,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,296.3,5.1,D
-2.03392,120.91288999999999,336.7,0.44,0.39,2019-11-18,530,N,nominal,1.0NRT,305.8,12.0,D
-2.03452,120.9089,331.5,0.44,0.39,2019-11-18,530,N,nominal,1.0NRT,301.9,3.2,D
-3.0748,114.02583,331.9,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,299.0,11.5,D
-3.07091,114.02526999999999,339.4,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,296.5,12.9,D
-2.0026900000000003,120.99892,334.1,0.45,0.39,2019-11-18,530,N,nominal,1.0NRT,302.2,5.8,D
-2.96611,113.84758000000001,330.4,0.55,0.43,2019-11-18,530,N,nominal,1.0NRT,293.8,5.0,D
-1.86125,121.12368000000001,330.4,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,299.7,2.5,D
-1.8618700000000001,121.11965,333.7,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,301.5,2.5,D
-2.7774,114.97646999999999,334.8,0.47,0.4,2019-11-18,530,N,low,1.0NRT,295.5,10.3,D
-2.7780400000000003,114.97221,330.4,0.47,0.4,2019-11-18,530,N,low,1.0NRT,295.5,8.8,D
-2.82849,114.60943999999999,330.6,0.5,0.41,2019-11-18,530,N,low,1.0NRT,293.1,5.2,D
-1.48485,123.41533999999999,346.8,0.41,0.45,2019-11-18,530,N,nominal,1.0NRT,300.6,5.4,D
-1.48076,123.4144,339.3,0.41,0.45,2019-11-18,530,N,nominal,1.0NRT,297.7,3.7,D
-2.70132,115.11228999999999,339.1,0.47,0.39,2019-11-18,530,N,nominal,1.0NRT,301.2,5.3,D
-2.69768,115.11176,333.4,0.47,0.39,2019-11-18,530,N,low,1.0NRT,300.2,5.3,D
-2.50453,116.28408,333.9,0.42,0.37,2019-11-18,530,N,nominal,1.0NRT,296.7,3.2,D
-2.5056599999999998,116.27661,336.1,0.42,0.37,2019-11-18,530,N,nominal,1.0NRT,297.9,5.8,D
-2.49877,116.27561000000001,335.7,0.42,0.37,2019-11-18,530,N,nominal,1.0NRT,297.3,2.6,D
-2.49532,116.27508999999999,330.5,0.42,0.37,2019-11-18,530,N,nominal,1.0NRT,295.4,2.6,D
-1.56935,122.2496,338.8,0.52,0.42,2019-11-18,530,N,nominal,1.0NRT,303.8,10.5,D
-1.57008,122.24486999999999,351.2,0.52,0.42,2019-11-18,530,N,nominal,1.0NRT,307.6,10.5,D
-1.57081,122.24014,334.7,0.52,0.42,2019-11-18,530,N,nominal,1.0NRT,304.5,2.0,D
-1.77623,120.73495,337.0,0.44,0.38,2019-11-18,530,N,nominal,1.0NRT,302.7,33.8,D
-1.5599100000000001,122.10819,334.3,0.52,0.41,2019-11-18,530,N,nominal,1.0NRT,300.7,4.0,D
-1.66105,121.26476000000001,348.1,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,306.5,44.3,D
-1.6574099999999998,121.26427,346.9,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,307.2,44.3,D
-1.65733,121.2646,342.5,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,305.5,74.8,D
-1.52162,121.90975,339.0,0.5,0.41,2019-11-18,530,N,nominal,1.0NRT,300.0,4.8,D
-2.57488,114.96143000000001,337.4,0.47,0.4,2019-11-18,530,N,low,1.0NRT,293.7,5.5,D
-2.5712200000000003,114.96088999999999,329.9,0.47,0.4,2019-11-18,530,N,low,1.0NRT,292.3,5.5,D
-1.56647,121.49325,348.6,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,299.9,15.2,D
-1.5670600000000001,121.4894,346.9,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,300.7,14.3,D
-1.5633700000000001,121.48895,333.7,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,296.8,5.7,D
-2.5393,114.99954,332.7,0.47,0.4,2019-11-18,530,N,low,1.0NRT,297.2,5.6,D
-2.6299099999999997,114.15253999999999,336.0,0.52,0.42,2019-11-18,530,N,nominal,1.0NRT,285.1,2.9,D
-2.62608,114.15198999999998,332.9,0.52,0.42,2019-11-18,530,N,nominal,1.0NRT,287.0,6.4,D
-2.4569900000000002,115.2557,331.9,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,291.3,3.7,D
-1.4816,121.63801000000001,334.9,0.49,0.4,2019-11-18,530,N,nominal,1.0NRT,298.9,4.6,D
-2.4687900000000003,115.04596000000001,333.2,0.47,0.39,2019-11-18,530,N,low,1.0NRT,293.9,4.7,D
-2.44715,115.11542,347.0,0.46,0.39,2019-11-18,530,N,low,1.0NRT,287.4,4.9,D
-2.28766,116.12515,338.1,0.42,0.38,2019-11-18,530,N,nominal,1.0NRT,296.6,2.9,D
-2.28364,116.1284,333.2,0.42,0.38,2019-11-18,530,N,nominal,1.0NRT,294.4,10.7,D
-1.2966799999999998,122.38781000000002,334.1,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,299.0,8.8,D
-1.39441,121.73496999999999,334.2,0.49,0.41,2019-11-18,530,N,nominal,1.0NRT,302.4,4.8,D
-2.1952599999999998,116.4833,333.0,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.2,2.4,D
-2.38065,115.13963999999999,333.0,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,286.2,2.3,D
-2.15669,116.44018,333.1,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,296.1,1.8,D
-1.57175,120.257,330.6,0.42,0.38,2019-11-18,530,N,nominal,1.0NRT,301.1,2.8,D
-2.30173,115.41286000000001,331.8,0.45,0.39,2019-11-18,530,N,low,1.0NRT,294.8,4.2,D
-1.29986,121.89809,338.1,0.51,0.41,2019-11-18,530,N,nominal,1.0NRT,303.1,6.6,D
-2.34702,114.99066,333.2,0.47,0.4,2019-11-18,530,N,low,1.0NRT,286.7,5.0,D
-2.34211,114.99853999999999,337.4,0.47,0.4,2019-11-18,530,N,low,1.0NRT,284.8,10.4,D
-1.5207,120.40568999999999,335.4,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,303.6,4.7,D
-1.4284700000000001,120.86588,335.9,0.45,0.39,2019-11-18,530,N,nominal,1.0NRT,299.7,12.9,D
-2.3420400000000003,114.69658999999999,336.3,0.48,0.4,2019-11-18,530,N,low,1.0NRT,285.7,7.3,D
-2.33834,114.69604,351.9,0.48,0.4,2019-11-18,530,N,low,1.0NRT,289.1,15.4,D
-2.3346400000000003,114.6955,355.0,0.48,0.4,2019-11-18,530,N,low,1.0NRT,288.7,15.4,D
-2.33528,114.69115,347.6,0.48,0.4,2019-11-18,530,N,low,1.0NRT,286.1,16.4,D
-2.33093,114.69493999999999,329.1,0.48,0.4,2019-11-18,530,N,low,1.0NRT,287.5,11.5,D
-2.3315799999999998,114.69058000000001,332.2,0.48,0.4,2019-11-18,530,N,low,1.0NRT,284.5,7.8,D
-1.47371,120.3634,333.7,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,303.7,13.1,D
-2.32098,114.71128999999999,330.9,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,286.4,6.5,D
-2.3216200000000002,114.70693,348.8,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,285.3,8.6,D
-2.32289,114.69821999999999,347.1,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,287.6,13.6,D
-2.31728,114.71076000000001,336.4,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,283.9,6.5,D
-2.31792,114.70641,329.0,0.48,0.4,2019-11-18,530,N,low,1.0NRT,282.6,8.6,D
-2.3191900000000003,114.69769,351.9,0.48,0.4,2019-11-18,530,N,low,1.0NRT,285.4,13.6,D
-2.07108,116.35958000000001,337.3,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.4,6.6,D
-2.32285,114.70821000000001,339.9,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,285.6,10.6,D
-2.06765,116.35909,335.4,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,296.6,5.6,D
-2.31915,114.70767,349.8,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,284.4,15.7,D
-2.32048,114.69896999999999,341.0,0.48,0.4,2019-11-18,530,N,low,1.0NRT,285.9,25.5,D
-2.05363,116.42839,348.8,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,300.7,6.7,D
-2.05077,116.42423000000001,330.1,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,299.3,3.9,D
-2.30436,114.70553000000001,340.2,0.48,0.4,2019-11-18,530,N,low,1.0NRT,286.3,9.1,D
-2.3050200000000003,114.70119,340.8,0.48,0.4,2019-11-18,530,N,low,1.0NRT,286.5,9.1,D
-2.30265,114.69191000000001,367.0,0.48,0.4,2019-11-18,530,N,high,1.0NRT,290.4,48.5,D
-2.30198,114.69628,353.7,0.48,0.4,2019-11-18,530,N,low,1.0NRT,290.6,48.5,D
-1.5025899999999999,119.95218,336.7,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,300.8,6.0,D
-2.29829,114.69573000000001,344.4,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,288.4,12.9,D
-2.29895,114.69136,347.8,0.48,0.4,2019-11-18,530,N,low,1.0NRT,288.1,12.9,D
-2.2945900000000004,114.69519,331.5,0.48,0.4,2019-11-18,530,N,low,1.0NRT,287.5,12.9,D
-2.29525,114.69084,351.8,0.48,0.4,2019-11-18,530,N,low,1.0NRT,290.1,12.9,D
-2.29089,114.69466000000001,335.4,0.48,0.4,2019-11-18,530,N,low,1.0NRT,288.6,5.9,D
-2.29155,114.6903,341.4,0.48,0.4,2019-11-18,530,N,low,1.0NRT,287.7,5.9,D
-2.2871900000000003,114.69412,333.7,0.48,0.4,2019-11-18,530,N,low,1.0NRT,287.8,5.9,D
-2.0405,116.26057,333.9,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,302.3,9.7,D
-2.04106,116.25685,342.7,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,301.3,5.6,D
-2.03762,116.25635,338.4,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,298.2,5.6,D
-2.01545,116.28716999999999,342.2,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.7,9.8,D
-2.01258,116.28296,334.8,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,298.0,5.7,D
-2.34596,114.01575,352.8,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,299.3,10.1,D
-2.34211,114.01517,333.5,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,298.1,10.1,D
-2.23506,114.53381,337.9,0.49,0.4,2019-11-18,530,N,nominal,1.0NRT,285.6,6.1,D
-2.23636,114.52493,340.2,0.49,0.4,2019-11-18,530,N,nominal,1.0NRT,288.1,8.8,D
-1.35598,120.3251,343.3,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,298.3,8.4,D
-2.23405,114.53473999999999,340.4,0.49,0.4,2019-11-18,530,N,low,1.0NRT,287.1,4.1,D
-2.2347200000000003,114.53031999999999,334.0,0.49,0.4,2019-11-18,530,N,low,1.0NRT,287.1,4.1,D
-2.2354,114.52588999999999,344.2,0.49,0.4,2019-11-18,530,N,nominal,1.0NRT,289.4,5.9,D
-2.2360700000000002,114.52146,333.3,0.49,0.4,2019-11-18,530,N,nominal,1.0NRT,286.5,5.9,D
-2.2316599999999998,114.52535,333.6,0.49,0.4,2019-11-18,530,N,low,1.0NRT,287.1,4.7,D
-2.23234,114.52091999999999,338.1,0.49,0.4,2019-11-18,530,N,nominal,1.0NRT,286.8,4.7,D
-2.1259099999999997,115.17192,329.5,0.46,0.39,2019-11-18,530,N,nominal,1.0NRT,288.3,2.0,D
-2.16703,114.90096000000001,330.8,0.47,0.4,2019-11-18,530,N,low,1.0NRT,293.3,8.9,D
-2.16338,114.90043999999999,349.7,0.47,0.4,2019-11-18,530,N,low,1.0NRT,295.2,8.9,D
-2.15909,114.90413999999998,347.3,0.47,0.4,2019-11-18,530,N,nominal,1.0NRT,294.3,10.7,D
-2.1597299999999997,114.8999,335.6,0.47,0.4,2019-11-18,530,N,low,1.0NRT,292.3,10.7,D
-2.16037,114.89567,344.7,0.47,0.4,2019-11-18,530,N,low,1.0NRT,291.1,8.5,D
-2.1543400000000004,114.88611999999999,334.8,0.47,0.4,2019-11-18,530,N,low,1.0NRT,291.7,7.3,D
-0.8598,123.25075,332.7,0.41,0.45,2019-11-18,530,N,nominal,1.0NRT,298.2,3.5,D
-1.33497,120.13644,330.9,0.42,0.38,2019-11-18,530,N,nominal,1.0NRT,298.9,2.1,D
-1.8993200000000001,116.41256000000001,332.2,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,298.1,2.4,D
-2.2629900000000003,113.95666999999999,330.8,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,294.2,2.6,D
-1.9002,116.36017,333.2,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,296.4,2.2,D
-1.8940299999999999,116.37801999999999,349.2,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,300.5,5.6,D
-1.89733,116.35598999999999,353.1,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.9,7.8,D
-1.89061,116.37751999999999,332.8,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.1,5.6,D
-1.0179799999999999,121.8989,348.0,0.51,0.41,2019-11-18,530,N,nominal,1.0NRT,303.7,11.5,D
-2.2317400000000003,113.8736,333.0,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,294.2,1.9,D
-2.22927,113.86336000000001,345.5,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,296.2,7.8,D
-1.01814,121.90002,347.0,0.51,0.41,2019-11-18,530,N,nominal,1.0NRT,302.6,11.8,D
-1.0186899999999999,121.89643000000001,337.5,0.51,0.41,2019-11-18,530,N,nominal,1.0NRT,303.4,6.1,D
-2.228,113.8652,329.8,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,294.6,5.0,D
-2.22873,113.86036999999999,333.4,0.54,0.42,2019-11-18,530,N,nominal,1.0NRT,293.8,5.0,D
-1.02668,121.74106,332.1,0.5,0.41,2019-11-18,530,N,nominal,1.0NRT,299.3,2.6,D
-1.84076,116.2682,338.4,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,296.9,3.9,D
-0.9295700000000001,122.14906,331.3,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,299.6,4.0,D
-1.86438,115.85333999999999,332.8,0.43,0.38,2019-11-18,530,N,nominal,1.0NRT,292.1,3.4,D
-1.01555,121.41553,336.4,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,302.0,5.0,D
-1.01186,121.415,333.7,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,299.9,4.6,D
-1.8562599999999998,115.86006,346.0,0.42,0.38,2019-11-18,530,N,nominal,1.0NRT,292.9,9.5,D
-1.22235,119.93421000000001,335.5,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,305.4,3.5,D
-1.7426599999999999,116.25011,331.7,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,298.4,3.7,D
-1.74322,116.24642,346.6,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.9,3.7,D
-1.14931,120.07534,336.6,0.42,0.38,2019-11-18,530,N,nominal,1.0NRT,299.7,2.9,D
-1.8322,115.56483,333.2,0.44,0.38,2019-11-18,530,N,nominal,1.0NRT,296.7,4.6,D
-1.6919099999999998,116.26146999999999,330.0,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.7,3.7,D
-1.6924700000000001,116.25778000000001,338.3,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.9,6.4,D
-1.63815,116.31718000000001,345.8,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,297.4,10.9,D
-1.63473,116.31669,346.9,0.41,0.37,2019-11-18,530,N,nominal,1.0NRT,295.7,8.5,D
-1.73248,114.56934,335.3,0.48,0.4,2019-11-18,530,N,low,1.0NRT,295.4,11.6,D
-1.7331299999999998,114.56498,330.4,0.48,0.4,2019-11-18,530,N,low,1.0NRT,295.4,9.7,D
-1.56505,114.79086000000001,353.7,0.47,0.4,2019-11-18,530,N,nominal,1.0NRT,292.4,11.8,D
-1.56141,114.79033999999999,351.4,0.47,0.4,2019-11-18,530,N,nominal,1.0NRT,292.2,13.9,D
-0.895,117.06676000000002,336.3,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,301.3,10.0,D
-0.8771100000000001,117.05638,335.8,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,299.4,3.0,D
-1.0399100000000001,115.32458000000001,330.3,0.44,0.38,2019-11-18,530,N,low,1.0NRT,302.8,3.7,D
-1.04049,115.32473999999999,332.4,0.44,0.38,2019-11-18,530,N,low,1.0NRT,302.4,3.6,D
-1.0352299999999999,115.31188,343.6,0.44,0.38,2019-11-18,530,N,nominal,1.0NRT,300.1,5.0,D
-0.6473800000000001,116.94258,335.3,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,300.9,34.4,D
-0.80009,115.70063,335.5,0.42,0.38,2019-11-18,530,N,nominal,1.0NRT,297.8,7.4,D
-0.9789399999999999,114.43162,330.1,0.48,0.4,2019-11-18,530,N,nominal,1.0NRT,297.1,4.4,D
-0.38591,117.30813,338.4,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,302.5,5.9,D
0.65172,124.13049,331.9,0.49,0.49,2019-11-18,530,N,nominal,1.0NRT,300.2,2.6,D
0.5675100000000001,122.88837,335.8,0.41,0.45,2019-11-18,530,N,nominal,1.0NRT,303.9,2.5,D
0.546,122.7177,340.5,0.4,0.44,2019-11-18,530,N,nominal,1.0NRT,298.9,5.8,D
0.57262,122.56563999999999,336.8,0.39,0.44,2019-11-18,530,N,nominal,1.0NRT,304.2,3.2,D
-0.12265,117.28143999999999,338.1,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,299.4,3.8,D
0.50476,121.29736000000001,340.1,0.49,0.41,2019-11-18,530,N,nominal,1.0NRT,302.3,4.5,D
0.5051100000000001,121.2944,338.7,0.49,0.41,2019-11-18,530,N,nominal,1.0NRT,302.6,5.8,D
0.4647,120.87128999999999,333.0,0.47,0.4,2019-11-18,530,N,nominal,1.0NRT,300.5,7.8,D
0.46406000000000003,120.86701000000001,333.9,0.47,0.4,2019-11-18,530,N,nominal,1.0NRT,300.9,5.9,D
0.6118100000000001,121.77633,335.1,0.53,0.42,2019-11-18,530,N,nominal,1.0NRT,302.4,4.7,D
1.49215,127.63436999999999,338.3,0.44,0.62,2019-11-18,530,N,nominal,1.0NRT,305.9,5.4,D
1.49811,127.63467,334.0,0.44,0.62,2019-11-18,530,N,nominal,1.0NRT,303.3,5.4,D
-0.16917000000000001,116.46373,350.3,0.4,0.37,2019-11-18,530,N,nominal,1.0NRT,306.7,41.0,D
-0.16526,116.46678999999999,350.4,0.4,0.37,2019-11-18,530,N,nominal,1.0NRT,301.6,28.7,D
-0.1658,116.46321999999999,336.7,0.4,0.37,2019-11-18,530,N,low,1.0NRT,310.3,86.6,D
-0.15569000000000002,116.46172,345.4,0.4,0.37,2019-11-18,530,N,nominal,1.0NRT,304.8,16.1,D
0.8771700000000001,123.17181000000001,330.4,0.43,0.46,2019-11-18,530,N,nominal,1.0NRT,298.4,3.4,D
-0.014430000000000002,117.32864,338.2,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,303.3,3.5,D
0.00394,117.31532,332.9,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,299.7,3.7,D
-0.03113,116.81825,343.3,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,301.3,3.1,D
-0.02779,116.81775,338.0,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,300.7,3.1,D
-0.028319999999999998,116.81425,340.5,0.39,0.36,2019-11-18,530,N,nominal,1.0NRT,302.8,3.1,D
0.06006,117.35213999999999,330.7,0.38,0.36,2019-11-18,530,N,nominal,1.0NRT,299.5,2.4,D
